"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 21 07:19:47 GMT 2024","Thu Nov 21 07:19:47 GMT 2024","5","","","","BasedGram.Tests.Integration.Repositories.TestUserRepository","BasedGram.Tests.Integration.Repositories.TestUserRepository.ListAllAdmins_Ok","BasedGram.Tests.Integration.Repositories.TestUserRepository.ListAllAdmins_Ok",""
"passed","Thu Nov 21 07:19:10 GMT 2024","Thu Nov 21 07:19:10 GMT 2024","151","","","","BasedGram.Tests.Unit.Services.TestAuthService","BasedGram.Tests.Unit.Services.TestAuthService.LoginUser_ShouldThrowUserLoginNotFoundException_WhenUserNotFound","BasedGram.Tests.Unit.Services.TestAuthService.LoginUser_ShouldThrowUserLoginNotFoundException_WhenUserNotFound",""
"passed","Thu Nov 21 07:19:40 GMT 2024","Thu Nov 21 07:19:40 GMT 2024","50","","","","BasedGram.Tests.Integration.Services.TestDialogService","BasedGram.Tests.Integration.Services.TestDialogService.DeleteDialog_ShouldDeleteDialog_WhenDialogExists","BasedGram.Tests.Integration.Services.TestDialogService.DeleteDialog_ShouldDeleteDialog_WhenDialogExists",""
"passed","Thu Nov 21 07:19:45 GMT 2024","Thu Nov 21 07:19:45 GMT 2024","4","","","","BasedGram.Tests.Integration.Repositories.TestMessageRepository","BasedGram.Tests.Integration.Repositories.TestMessageRepository.GetUserMessagesInDialog_NotFound","BasedGram.Tests.Integration.Repositories.TestMessageRepository.GetUserMessagesInDialog_NotFound",""
"passed","Thu Nov 21 07:19:09 GMT 2024","Thu Nov 21 07:19:09 GMT 2024","2","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetMessageByID_Ok","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetMessageByID_Ok",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","1","","","","BasedGram.Tests.Unit.Converters.TestUserConverter","BasedGram.Tests.Unit.Converters.TestUserConverter.DbToCoreModel_ShouldReturnNull_WhenNullInput","BasedGram.Tests.Unit.Converters.TestUserConverter.DbToCoreModel_ShouldReturnNull_WhenNullInput",""
"passed","Thu Nov 21 07:19:43 GMT 2024","Thu Nov 21 07:19:44 GMT 2024","304","","","","BasedGram.Tests.Integration.Repositories.TestMessageRepository","BasedGram.Tests.Integration.Repositories.TestMessageRepository.UpdateMessage_Ok","BasedGram.Tests.Integration.Repositories.TestMessageRepository.UpdateMessage_Ok",""
"passed","Thu Nov 21 07:19:47 GMT 2024","Thu Nov 21 07:19:47 GMT 2024","4","","","","BasedGram.Tests.Integration.Repositories.TestUserRepository","BasedGram.Tests.Integration.Repositories.TestUserRepository.DeleteUser_NotFound","BasedGram.Tests.Integration.Repositories.TestUserRepository.DeleteUser_NotFound",""
"passed","Thu Nov 21 07:19:44 GMT 2024","Thu Nov 21 07:19:44 GMT 2024","5","","","","BasedGram.Tests.Integration.Repositories.TestMessageRepository","BasedGram.Tests.Integration.Repositories.TestMessageRepository.GetAllMessages_Empty","BasedGram.Tests.Integration.Repositories.TestMessageRepository.GetAllMessages_Empty",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","7","","","","BasedGram.Tests.Unit.Repositories.TestUserRepository","BasedGram.Tests.Unit.Repositories.TestUserRepository.UpdateUser_AddNew","BasedGram.Tests.Unit.Repositories.TestUserRepository.UpdateUser_AddNew",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","32","","","","BasedGram.Tests.Unit.Services.TestUserService","BasedGram.Tests.Unit.Services.TestUserService.FreezeUser_Ok","BasedGram.Tests.Unit.Services.TestUserService.FreezeUser_Ok",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","1","","","","BasedGram.Tests.Unit.Converters.TestDialogConverter","BasedGram.Tests.Unit.Converters.TestDialogConverter.CoreToDbModel_ShouldReturnNull_WhenNullInput","BasedGram.Tests.Unit.Converters.TestDialogConverter.CoreToDbModel_ShouldReturnNull_WhenNullInput",""
"passed","Thu Nov 21 07:19:40 GMT 2024","Thu Nov 21 07:19:40 GMT 2024","8","","","","BasedGram.Tests.Integration.Services.TestUserService","BasedGram.Tests.Integration.Services.TestUserService.FindUser_Empty","BasedGram.Tests.Integration.Services.TestUserService.FindUser_Empty",""
"passed","Thu Nov 21 07:19:40 GMT 2024","Thu Nov 21 07:19:40 GMT 2024","12","","","","BasedGram.Tests.Integration.Services.TestDialogService","BasedGram.Tests.Integration.Services.TestDialogService.UpdateMessage_ShouldThrowException_WhenRepositoryFails","BasedGram.Tests.Integration.Services.TestDialogService.UpdateMessage_ShouldThrowException_WhenRepositoryFails",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","1","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.GetDialogMessages_ShouldReturnEmpty_WhenNoMessagesExist","BasedGram.Tests.Unit.Services.TestDialogService.GetDialogMessages_ShouldReturnEmpty_WhenNoMessagesExist",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","39","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.GetDialog_ShouldThrowException_WhenDialogDoesNotExist","BasedGram.Tests.Unit.Services.TestDialogService.GetDialog_ShouldThrowException_WhenDialogDoesNotExist",""
"passed","Thu Nov 21 07:19:42 GMT 2024","Thu Nov 21 07:19:42 GMT 2024","300","","","","BasedGram.Tests.Integration.Repositories.TestDialogRepository","BasedGram.Tests.Integration.Repositories.TestDialogRepository.Update_NotFound","BasedGram.Tests.Integration.Repositories.TestDialogRepository.Update_NotFound",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","4","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.CreateMessage_ShouldThrowException_WhenRepositoryFails","BasedGram.Tests.Unit.Services.TestDialogService.CreateMessage_ShouldThrowException_WhenRepositoryFails",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","7","","","","BasedGram.Tests.Unit.Repositories.TestUserRepository","BasedGram.Tests.Unit.Repositories.TestUserRepository.DeleteUser_NotFound","BasedGram.Tests.Unit.Repositories.TestUserRepository.DeleteUser_NotFound",""
"passed","Thu Nov 21 07:19:47 GMT 2024","Thu Nov 21 07:19:47 GMT 2024","157","","","","BasedGram.Tests.Integration.Repositories.TestUserRepository","BasedGram.Tests.Integration.Repositories.TestUserRepository.DeleteUser_Ok","BasedGram.Tests.Integration.Repositories.TestUserRepository.DeleteUser_Ok",""
"passed","Thu Nov 21 07:19:40 GMT 2024","Thu Nov 21 07:19:40 GMT 2024","6","","","","BasedGram.Tests.Integration.Services.TestDialogService","BasedGram.Tests.Integration.Services.TestDialogService.BlockDialog_ShouldBlockDialog_WhenValid","BasedGram.Tests.Integration.Services.TestDialogService.BlockDialog_ShouldBlockDialog_WhenValid",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","1","","","","BasedGram.Tests.Unit.Services.TestUserService","BasedGram.Tests.Unit.Services.TestUserService.FreezeUser_NotFound","BasedGram.Tests.Unit.Services.TestUserService.FreezeUser_NotFound",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","3","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.DeleteMessage_Ok","BasedGram.Tests.Unit.Repositories.TestMessageRepository.DeleteMessage_Ok",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","1","","","","BasedGram.Tests.Unit.Converters.TestDialogConverter","BasedGram.Tests.Unit.Converters.TestDialogConverter.DbToCoreModel_ShouldReturnNull_WhenNullInput","BasedGram.Tests.Unit.Converters.TestDialogConverter.DbToCoreModel_ShouldReturnNull_WhenNullInput",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","3","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.GetUserDialogs_ShouldReturnDialogsForUser_WhenDialogsExist","BasedGram.Tests.Unit.Services.TestDialogService.GetUserDialogs_ShouldReturnDialogsForUser_WhenDialogsExist",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","30","","","","BasedGram.Tests.Unit.Repositories.TestDialogRepository","BasedGram.Tests.Unit.Repositories.TestDialogRepository.UnBlockDialog_NotFound","BasedGram.Tests.Unit.Repositories.TestDialogRepository.UnBlockDialog_NotFound",""
"passed","Thu Nov 21 07:19:45 GMT 2024","Thu Nov 21 07:19:46 GMT 2024","299","","","","BasedGram.Tests.Integration.Repositories.TestMessageRepository","BasedGram.Tests.Integration.Repositories.TestMessageRepository.GetAllMessagesInDialog_Ok","BasedGram.Tests.Integration.Repositories.TestMessageRepository.GetAllMessagesInDialog_Ok",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","1","","","","BasedGram.Tests.Unit.Services.TestUserService","BasedGram.Tests.Unit.Services.TestUserService.EraseUser_Ok","BasedGram.Tests.Unit.Services.TestUserService.EraseUser_Ok",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","31","","","","BasedGram.Tests.Unit.Converters.TestUserConverter","BasedGram.Tests.Unit.Converters.TestUserConverter.CoreToDbModel_ShouldConvertProperly","BasedGram.Tests.Unit.Converters.TestUserConverter.CoreToDbModel_ShouldConvertProperly",""
"passed","Thu Nov 21 07:19:47 GMT 2024","Thu Nov 21 07:19:47 GMT 2024","4","","","","BasedGram.Tests.Integration.Repositories.TestUserRepository","BasedGram.Tests.Integration.Repositories.TestUserRepository.ListAllAdmins_Empty","BasedGram.Tests.Integration.Repositories.TestUserRepository.ListAllAdmins_Empty",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","1","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.GetDialog_ShouldReturnDialog_WhenDialogExists","BasedGram.Tests.Unit.Services.TestDialogService.GetDialog_ShouldReturnDialog_WhenDialogExists",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","2","","","","BasedGram.Tests.Unit.Converters.TestDialogConverter","BasedGram.Tests.Unit.Converters.TestDialogConverter.DbToCoreModel_ShouldConvertProperly","BasedGram.Tests.Unit.Converters.TestDialogConverter.DbToCoreModel_ShouldConvertProperly",""
"passed","Thu Nov 21 07:19:47 GMT 2024","Thu Nov 21 07:19:47 GMT 2024","4","","","","BasedGram.Tests.Integration.Repositories.TestUserRepository","BasedGram.Tests.Integration.Repositories.TestUserRepository.UpdateUser_AddNew","BasedGram.Tests.Integration.Repositories.TestUserRepository.UpdateUser_AddNew",""
"passed","Thu Nov 21 07:19:41 GMT 2024","Thu Nov 21 07:19:42 GMT 2024","312","","","","BasedGram.Tests.Integration.Repositories.TestDialogRepository","BasedGram.Tests.Integration.Repositories.TestDialogRepository.DeleteDialog_NotFound","BasedGram.Tests.Integration.Repositories.TestDialogRepository.DeleteDialog_NotFound",""
"passed","Thu Nov 21 07:19:40 GMT 2024","Thu Nov 21 07:19:40 GMT 2024","4","","","","BasedGram.Tests.Integration.Services.TestUserService","BasedGram.Tests.Integration.Services.TestUserService.ListAllUsers_Empty","BasedGram.Tests.Integration.Services.TestUserService.ListAllUsers_Empty",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","3","","","","BasedGram.Tests.Unit.Services.TestUserService","BasedGram.Tests.Unit.Services.TestUserService.FindUser_Ok","BasedGram.Tests.Unit.Services.TestUserService.FindUser_Ok",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","1","","","","BasedGram.Tests.Unit.Repositories.TestDialogRepository","BasedGram.Tests.Unit.Repositories.TestDialogRepository.CreateDialog_Ok","BasedGram.Tests.Unit.Repositories.TestDialogRepository.CreateDialog_Ok",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","3","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.UpdateMessage_NotFound","BasedGram.Tests.Unit.Repositories.TestMessageRepository.UpdateMessage_NotFound",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","4","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetUserMessagesInDialog_Ok","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetUserMessagesInDialog_Ok",""
"passed","Thu Nov 21 07:19:40 GMT 2024","Thu Nov 21 07:19:40 GMT 2024","32","","","","BasedGram.Tests.Integration.Services.TestDialogService","BasedGram.Tests.Integration.Services.TestDialogService.GetUserDialogs_ShouldReturnDialogsForUser_WhenDialogsExist","BasedGram.Tests.Integration.Services.TestDialogService.GetUserDialogs_ShouldReturnDialogsForUser_WhenDialogsExist",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","44","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetAllMessagesInDialog_Ok","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetAllMessagesInDialog_Ok",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","3","","","","BasedGram.Tests.Unit.Repositories.TestUserRepository","BasedGram.Tests.Unit.Repositories.TestUserRepository.CreateUser_Ok","BasedGram.Tests.Unit.Repositories.TestUserRepository.CreateUser_Ok",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","2","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.GetAllMessages_ShouldReturnSortedMessages_WhenMessagesExist","BasedGram.Tests.Unit.Services.TestDialogService.GetAllMessages_ShouldReturnSortedMessages_WhenMessagesExist",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","2","","","","BasedGram.Tests.Unit.Repositories.TestUserRepository","BasedGram.Tests.Unit.Repositories.TestUserRepository.UpdateUser_Ok","BasedGram.Tests.Unit.Repositories.TestUserRepository.UpdateUser_Ok",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:09 GMT 2024","1","","","","BasedGram.Tests.Unit.Repositories.TestUserRepository","BasedGram.Tests.Unit.Repositories.TestUserRepository.GetUserByID_NotFound","BasedGram.Tests.Unit.Repositories.TestUserRepository.GetUserByID_NotFound",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","0","","","","BasedGram.Tests.Unit.Converters.TestUserConverter","BasedGram.Tests.Unit.Converters.TestUserConverter.CoreToDbModel_ShouldReturnNull_WhenNullInput","BasedGram.Tests.Unit.Converters.TestUserConverter.CoreToDbModel_ShouldReturnNull_WhenNullInput",""
"passed","Thu Nov 21 07:19:40 GMT 2024","Thu Nov 21 07:19:40 GMT 2024","9","","","","BasedGram.Tests.Integration.Services.TestDialogService","BasedGram.Tests.Integration.Services.TestDialogService.GetDialog_ShouldReturnDialog_WhenDialogExists","BasedGram.Tests.Integration.Services.TestDialogService.GetDialog_ShouldReturnDialog_WhenDialogExists",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","18","","","","BasedGram.Tests.Unit.Repositories.TestDialogRepository","BasedGram.Tests.Unit.Repositories.TestDialogRepository.Update_Ok","BasedGram.Tests.Unit.Repositories.TestDialogRepository.Update_Ok",""
"passed","Thu Nov 21 07:19:46 GMT 2024","Thu Nov 21 07:19:47 GMT 2024","299","","","","BasedGram.Tests.Integration.Repositories.TestUserRepository","BasedGram.Tests.Integration.Repositories.TestUserRepository.CreateUser_NonUniqueException","BasedGram.Tests.Integration.Repositories.TestUserRepository.CreateUser_NonUniqueException",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","13","","","","BasedGram.Tests.Unit.Repositories.TestUserRepository","BasedGram.Tests.Unit.Repositories.TestUserRepository.CreateUser_NonUniqueException","BasedGram.Tests.Unit.Repositories.TestUserRepository.CreateUser_NonUniqueException",""
"passed","Thu Nov 21 07:19:47 GMT 2024","Thu Nov 21 07:19:47 GMT 2024","3","","","","BasedGram.Tests.Integration.Repositories.TestUserRepository","BasedGram.Tests.Integration.Repositories.TestUserRepository.ListAllUsers_Empty","BasedGram.Tests.Integration.Repositories.TestUserRepository.ListAllUsers_Empty",""
"passed","Thu Nov 21 07:19:42 GMT 2024","Thu Nov 21 07:19:43 GMT 2024","302","","","","BasedGram.Tests.Integration.Repositories.TestDialogRepository","BasedGram.Tests.Integration.Repositories.TestDialogRepository.BlockDialog_Ok","BasedGram.Tests.Integration.Repositories.TestDialogRepository.BlockDialog_Ok",""
"passed","Thu Nov 21 07:19:44 GMT 2024","Thu Nov 21 07:19:44 GMT 2024","304","","","","BasedGram.Tests.Integration.Repositories.TestMessageRepository","BasedGram.Tests.Integration.Repositories.TestMessageRepository.CreateMessage_Ok","BasedGram.Tests.Integration.Repositories.TestMessageRepository.CreateMessage_Ok",""
"passed","Thu Nov 21 07:19:40 GMT 2024","Thu Nov 21 07:19:40 GMT 2024","4","","","","BasedGram.Tests.Integration.Services.TestDialogService","BasedGram.Tests.Integration.Services.TestDialogService.DeleteDialog_ShouldThrowException_WhenExceptionOccurs","BasedGram.Tests.Integration.Services.TestDialogService.DeleteDialog_ShouldThrowException_WhenExceptionOccurs",""
"passed","Thu Nov 21 07:19:46 GMT 2024","Thu Nov 21 07:19:46 GMT 2024","4","","","","BasedGram.Tests.Integration.Repositories.TestMessageRepository","BasedGram.Tests.Integration.Repositories.TestMessageRepository.GetMessageByID_Ok","BasedGram.Tests.Integration.Repositories.TestMessageRepository.GetMessageByID_Ok",""
"passed","Thu Nov 21 07:19:40 GMT 2024","Thu Nov 21 07:19:40 GMT 2024","9","","","","BasedGram.Tests.Integration.Services.TestDialogService","BasedGram.Tests.Integration.Services.TestDialogService.GetDialogMessages_ShouldReturnEmpty_WhenNoMessagesExist","BasedGram.Tests.Integration.Services.TestDialogService.GetDialogMessages_ShouldReturnEmpty_WhenNoMessagesExist",""
"passed","Thu Nov 21 07:19:47 GMT 2024","Thu Nov 21 07:19:47 GMT 2024","151","","","","BasedGram.Tests.Integration.Repositories.TestUserRepository","BasedGram.Tests.Integration.Repositories.TestUserRepository.GetUserByID_Ok","BasedGram.Tests.Integration.Repositories.TestUserRepository.GetUserByID_Ok",""
"passed","Thu Nov 21 07:20:02 GMT 2024","Thu Nov 21 07:20:05 GMT 2024","2709","","","","BasedGram.Tests.E2E.TestMVP","BasedGram.Tests.E2E.TestMVP.RegisterUser_Ok","BasedGram.Tests.E2E.TestMVP.RegisterUser_Ok",""
"passed","Thu Nov 21 07:19:40 GMT 2024","Thu Nov 21 07:19:40 GMT 2024","3","","","","BasedGram.Tests.Integration.Services.TestDialogService","BasedGram.Tests.Integration.Services.TestDialogService.CreateMessage_ShouldThrowException_WhenRepositoryFails","BasedGram.Tests.Integration.Services.TestDialogService.CreateMessage_ShouldThrowException_WhenRepositoryFails",""
"passed","Thu Nov 21 07:19:40 GMT 2024","Thu Nov 21 07:19:40 GMT 2024","10","","","","BasedGram.Tests.Integration.Services.TestUserService","BasedGram.Tests.Integration.Services.TestUserService.ListAllUsers_Ok","BasedGram.Tests.Integration.Services.TestUserService.ListAllUsers_Ok",""
"passed","Thu Nov 21 07:19:40 GMT 2024","Thu Nov 21 07:19:40 GMT 2024","4","","","","BasedGram.Tests.Integration.Services.TestDialogService","BasedGram.Tests.Integration.Services.TestDialogService.UpdateMessage_ShouldUpdateMessage_WhenValid","BasedGram.Tests.Integration.Services.TestDialogService.UpdateMessage_ShouldUpdateMessage_WhenValid",""
"passed","Thu Nov 21 07:19:08 GMT 2024","Thu Nov 21 07:19:08 GMT 2024","2","","","","BasedGram.Tests.Unit.Repositories.TestDialogRepository","BasedGram.Tests.Unit.Repositories.TestDialogRepository.UnBlockDialog_Ok","BasedGram.Tests.Unit.Repositories.TestDialogRepository.UnBlockDialog_Ok",""
"passed","Thu Nov 21 07:19:43 GMT 2024","Thu Nov 21 07:19:43 GMT 2024","302","","","","BasedGram.Tests.Integration.Repositories.TestDialogRepository","BasedGram.Tests.Integration.Repositories.TestDialogRepository.Update_Ok","BasedGram.Tests.Integration.Repositories.TestDialogRepository.Update_Ok",""
"passed","Thu Nov 21 07:19:43 GMT 2024","Thu Nov 21 07:19:43 GMT 2024","299","","","","BasedGram.Tests.Integration.Repositories.TestDialogRepository","BasedGram.Tests.Integration.Repositories.TestDialogRepository.UnBlockDialog_NotFound","BasedGram.Tests.Integration.Repositories.TestDialogRepository.UnBlockDialog_NotFound",""
"passed","Thu Nov 21 07:19:38 GMT 2024","Thu Nov 21 07:19:39 GMT 2024","532","","","","BasedGram.Tests.Integration.Services.TestAuthService","BasedGram.Tests.Integration.Services.TestAuthService.LoginUser_ShouldThrowUserLoginNotFoundException_WhenUserNotFound","BasedGram.Tests.Integration.Services.TestAuthService.LoginUser_ShouldThrowUserLoginNotFoundException_WhenUserNotFound",""
