"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 20 21:24:55 GMT 2024","Wed Nov 20 21:24:56 GMT 2024","63","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetAllMessagesInDialog_Ok","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetAllMessagesInDialog_Ok",""
"passed","Wed Nov 20 21:25:31 GMT 2024","Wed Nov 20 21:25:31 GMT 2024","305","","","","BasedGram.Tests.Integration.Repositories.TestDialogRepository","BasedGram.Tests.Integration.Repositories.TestDialogRepository.Update_Ok","BasedGram.Tests.Integration.Repositories.TestDialogRepository.Update_Ok",""
"passed","Wed Nov 20 21:24:55 GMT 2024","Wed Nov 20 21:24:55 GMT 2024","16","","","","BasedGram.Tests.Unit.Repositories.TestDialogRepository","BasedGram.Tests.Unit.Repositories.TestDialogRepository.BlockDialog_Ok","BasedGram.Tests.Unit.Repositories.TestDialogRepository.BlockDialog_Ok",""
"passed","Wed Nov 20 21:24:56 GMT 2024","Wed Nov 20 21:24:56 GMT 2024","3","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetUserMessagesInDialog_NotFound","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetUserMessagesInDialog_NotFound",""
"passed","Wed Nov 20 21:25:28 GMT 2024","Wed Nov 20 21:25:28 GMT 2024","4","","","","BasedGram.Tests.Integration.Services.TestUserService","BasedGram.Tests.Integration.Services.TestUserService.EraseUser_NotFound","BasedGram.Tests.Integration.Services.TestUserService.EraseUser_NotFound",""
"passed","Wed Nov 20 21:25:28 GMT 2024","Wed Nov 20 21:25:28 GMT 2024","10","","","","BasedGram.Tests.Integration.Services.TestUserService","BasedGram.Tests.Integration.Services.TestUserService.ListAllUsers_Ok","BasedGram.Tests.Integration.Services.TestUserService.ListAllUsers_Ok",""
"passed","Wed Nov 20 21:25:28 GMT 2024","Wed Nov 20 21:25:28 GMT 2024","31","","","","BasedGram.Tests.Integration.Services.TestDialogService","BasedGram.Tests.Integration.Services.TestDialogService.GetUserDialogs_ShouldReturnDialogsForUser_WhenDialogsExist","BasedGram.Tests.Integration.Services.TestDialogService.GetUserDialogs_ShouldReturnDialogsForUser_WhenDialogsExist",""
"passed","Wed Nov 20 21:24:55 GMT 2024","Wed Nov 20 21:24:55 GMT 2024","6","","","","BasedGram.Tests.Unit.Converters.TestMessageConverter","BasedGram.Tests.Unit.Converters.TestMessageConverter.DbToCoreModel_ShouldConvertProperly","BasedGram.Tests.Unit.Converters.TestMessageConverter.DbToCoreModel_ShouldConvertProperly",""
"passed","Wed Nov 20 21:24:55 GMT 2024","Wed Nov 20 21:24:55 GMT 2024","0","","","","BasedGram.Tests.Unit.Converters.TestMessageConverter","BasedGram.Tests.Unit.Converters.TestMessageConverter.CoreToDbModel_ShouldReturnNull_WhenNullInput","BasedGram.Tests.Unit.Converters.TestMessageConverter.CoreToDbModel_ShouldReturnNull_WhenNullInput",""
"passed","Wed Nov 20 21:24:56 GMT 2024","Wed Nov 20 21:24:56 GMT 2024","3","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.UpdateMessage_NotFound","BasedGram.Tests.Unit.Repositories.TestMessageRepository.UpdateMessage_NotFound",""
"passed","Wed Nov 20 21:24:55 GMT 2024","Wed Nov 20 21:24:55 GMT 2024","1","","","","BasedGram.Tests.Unit.Services.TestUserService","BasedGram.Tests.Unit.Services.TestUserService.ListAllUsers_Ok","BasedGram.Tests.Unit.Services.TestUserService.ListAllUsers_Ok",""
"passed","Wed Nov 20 21:25:28 GMT 2024","Wed Nov 20 21:25:28 GMT 2024","7","","","","BasedGram.Tests.Integration.Services.TestDialogService","BasedGram.Tests.Integration.Services.TestDialogService.BlockDialog_ShouldBlockDialog_WhenValid","BasedGram.Tests.Integration.Services.TestDialogService.BlockDialog_ShouldBlockDialog_WhenValid",""
"passed","Wed Nov 20 21:24:56 GMT 2024","Wed Nov 20 21:24:57 GMT 2024","1034","","","","BasedGram.Tests.Unit.Services.TestAuthService","BasedGram.Tests.Unit.Services.TestAuthService.RegisterUser_ShouldThrowUserRegisterAlreadyExistsException_WhenUserAlreadyExists","BasedGram.Tests.Unit.Services.TestAuthService.RegisterUser_ShouldThrowUserRegisterAlreadyExistsException_WhenUserAlreadyExists",""
"passed","Wed Nov 20 21:25:28 GMT 2024","Wed Nov 20 21:25:28 GMT 2024","3","","","","BasedGram.Tests.Integration.Services.TestUserService","BasedGram.Tests.Integration.Services.TestUserService.ListAllUsers_Empty","BasedGram.Tests.Integration.Services.TestUserService.ListAllUsers_Empty",""
"passed","Wed Nov 20 21:25:35 GMT 2024","Wed Nov 20 21:25:35 GMT 2024","154","","","","BasedGram.Tests.Integration.Repositories.TestUserRepository","BasedGram.Tests.Integration.Repositories.TestUserRepository.UpdateUser_Ok","BasedGram.Tests.Integration.Repositories.TestUserRepository.UpdateUser_Ok",""
"passed","Wed Nov 20 21:24:55 GMT 2024","Wed Nov 20 21:24:55 GMT 2024","3","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.GetDialogMessages_ShouldReturnSortedMessages_WhenMessagesExist","BasedGram.Tests.Unit.Services.TestDialogService.GetDialogMessages_ShouldReturnSortedMessages_WhenMessagesExist",""
"passed","Wed Nov 20 21:25:29 GMT 2024","Wed Nov 20 21:25:29 GMT 2024","318","","","","BasedGram.Tests.Integration.Repositories.TestDialogRepository","BasedGram.Tests.Integration.Repositories.TestDialogRepository.BlockDialog_NotFound","BasedGram.Tests.Integration.Repositories.TestDialogRepository.BlockDialog_NotFound",""
"passed","Wed Nov 20 21:24:55 GMT 2024","Wed Nov 20 21:24:55 GMT 2024","0","","","","BasedGram.Tests.Unit.Converters.TestMessageConverter","BasedGram.Tests.Unit.Converters.TestMessageConverter.DbToCoreModel_ShouldReturnNull_WhenNullInput","BasedGram.Tests.Unit.Converters.TestMessageConverter.DbToCoreModel_ShouldReturnNull_WhenNullInput",""
"passed","Wed Nov 20 21:25:34 GMT 2024","Wed Nov 20 21:25:34 GMT 2024","5","","","","BasedGram.Tests.Integration.Repositories.TestMessageRepository","BasedGram.Tests.Integration.Repositories.TestMessageRepository.GetMessageByID_Ok","BasedGram.Tests.Integration.Repositories.TestMessageRepository.GetMessageByID_Ok",""
"passed","Wed Nov 20 21:25:28 GMT 2024","Wed Nov 20 21:25:28 GMT 2024","6","","","","BasedGram.Tests.Integration.Services.TestUserService","BasedGram.Tests.Integration.Services.TestUserService.FreezeUser_Ok","BasedGram.Tests.Integration.Services.TestUserService.FreezeUser_Ok",""
"passed","Wed Nov 20 21:24:56 GMT 2024","Wed Nov 20 21:24:56 GMT 2024","9","","","","BasedGram.Tests.Unit.Repositories.TestUserRepository","BasedGram.Tests.Unit.Repositories.TestUserRepository.ListAllAdmins_Ok","BasedGram.Tests.Unit.Repositories.TestUserRepository.ListAllAdmins_Ok",""
"passed","Wed Nov 20 21:24:56 GMT 2024","Wed Nov 20 21:24:56 GMT 2024","7","","","","BasedGram.Tests.Unit.Repositories.TestUserRepository","BasedGram.Tests.Unit.Repositories.TestUserRepository.UpdateUser_AddNew","BasedGram.Tests.Unit.Repositories.TestUserRepository.UpdateUser_AddNew",""
"passed","Wed Nov 20 21:24:55 GMT 2024","Wed Nov 20 21:24:55 GMT 2024","2","","","","BasedGram.Tests.Unit.Services.TestUserService","BasedGram.Tests.Unit.Services.TestUserService.FindUser_Ok","BasedGram.Tests.Unit.Services.TestUserService.FindUser_Ok",""
"passed","Wed Nov 20 21:24:55 GMT 2024","Wed Nov 20 21:24:55 GMT 2024","0","","","","BasedGram.Tests.Unit.Converters.TestDialogConverter","BasedGram.Tests.Unit.Converters.TestDialogConverter.CoreToDbModel_ShouldReturnNull_WhenNullInput","BasedGram.Tests.Unit.Converters.TestDialogConverter.CoreToDbModel_ShouldReturnNull_WhenNullInput",""
"passed","Wed Nov 20 21:25:35 GMT 2024","Wed Nov 20 21:25:35 GMT 2024","6","","","","BasedGram.Tests.Integration.Repositories.TestUserRepository","BasedGram.Tests.Integration.Repositories.TestUserRepository.ListAllAdmins_Ok","BasedGram.Tests.Integration.Repositories.TestUserRepository.ListAllAdmins_Ok",""
"passed","Wed Nov 20 21:24:55 GMT 2024","Wed Nov 20 21:24:55 GMT 2024","1","","","","BasedGram.Tests.Unit.Converters.TestMessageConverter","BasedGram.Tests.Unit.Converters.TestMessageConverter.CoreToDbModel_ShouldConvertProperly","BasedGram.Tests.Unit.Converters.TestMessageConverter.CoreToDbModel_ShouldConvertProperly",""
"passed","Wed Nov 20 21:25:28 GMT 2024","Wed Nov 20 21:25:28 GMT 2024","6","","","","BasedGram.Tests.Integration.Services.TestUserService","BasedGram.Tests.Integration.Services.TestUserService.GetUser_NotFound","BasedGram.Tests.Integration.Services.TestUserService.GetUser_NotFound",""
"passed","Wed Nov 20 21:25:28 GMT 2024","Wed Nov 20 21:25:29 GMT 2024","308","","","","BasedGram.Tests.Integration.Repositories.TestDialogRepository","BasedGram.Tests.Integration.Repositories.TestDialogRepository.GetDialogByID_Ok","BasedGram.Tests.Integration.Repositories.TestDialogRepository.GetDialogByID_Ok",""
"passed","Wed Nov 20 21:24:56 GMT 2024","Wed Nov 20 21:24:56 GMT 2024","3","","","","BasedGram.Tests.Unit.Repositories.TestUserRepository","BasedGram.Tests.Unit.Repositories.TestUserRepository.DeleteUser_Ok","BasedGram.Tests.Unit.Repositories.TestUserRepository.DeleteUser_Ok",""
"passed","Wed Nov 20 21:24:55 GMT 2024","Wed Nov 20 21:24:55 GMT 2024","1","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.GetAllMessages_ShouldReturnSortedMessages_WhenMessagesExist","BasedGram.Tests.Unit.Services.TestDialogService.GetAllMessages_ShouldReturnSortedMessages_WhenMessagesExist",""
"passed","Wed Nov 20 21:24:56 GMT 2024","Wed Nov 20 21:24:56 GMT 2024","6","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.DeleteMessage_Ok","BasedGram.Tests.Unit.Repositories.TestMessageRepository.DeleteMessage_Ok",""
"passed","Wed Nov 20 21:25:34 GMT 2024","Wed Nov 20 21:25:34 GMT 2024","301","","","","BasedGram.Tests.Integration.Repositories.TestUserRepository","BasedGram.Tests.Integration.Repositories.TestUserRepository.ListAllUsers_Ok","BasedGram.Tests.Integration.Repositories.TestUserRepository.ListAllUsers_Ok",""
"passed","Wed Nov 20 21:24:55 GMT 2024","Wed Nov 20 21:24:55 GMT 2024","1","","","","BasedGram.Tests.Unit.Converters.TestUserConverter","BasedGram.Tests.Unit.Converters.TestUserConverter.DbToCoreModel_ShouldReturnNull_WhenNullInput","BasedGram.Tests.Unit.Converters.TestUserConverter.DbToCoreModel_ShouldReturnNull_WhenNullInput",""
"passed","Wed Nov 20 21:25:26 GMT 2024","Wed Nov 20 21:25:27 GMT 2024","529","","","","BasedGram.Tests.Integration.Services.TestAuthService","BasedGram.Tests.Integration.Services.TestAuthService.LoginUser_ShouldThrowUserLoginNotFoundException_WhenUserNotFound","BasedGram.Tests.Integration.Services.TestAuthService.LoginUser_ShouldThrowUserLoginNotFoundException_WhenUserNotFound",""
"passed","Wed Nov 20 21:24:56 GMT 2024","Wed Nov 20 21:24:56 GMT 2024","4","","","","BasedGram.Tests.Unit.Repositories.TestUserRepository","BasedGram.Tests.Unit.Repositories.TestUserRepository.ListAllUsers_Empty","BasedGram.Tests.Unit.Repositories.TestUserRepository.ListAllUsers_Empty",""
"passed","Wed Nov 20 21:24:55 GMT 2024","Wed Nov 20 21:24:55 GMT 2024","1","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.GetDialog_ShouldReturnDialog_WhenDialogExists","BasedGram.Tests.Unit.Services.TestDialogService.GetDialog_ShouldReturnDialog_WhenDialogExists",""
"passed","Wed Nov 20 21:24:55 GMT 2024","Wed Nov 20 21:24:55 GMT 2024","1","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.UpdateMessage_ShouldUpdateMessage_WhenValid","BasedGram.Tests.Unit.Services.TestDialogService.UpdateMessage_ShouldUpdateMessage_WhenValid",""
"passed","Wed Nov 20 21:25:34 GMT 2024","Wed Nov 20 21:25:34 GMT 2024","7","","","","BasedGram.Tests.Integration.Repositories.TestUserRepository","BasedGram.Tests.Integration.Repositories.TestUserRepository.CreateUser_Ok","BasedGram.Tests.Integration.Repositories.TestUserRepository.CreateUser_Ok",""
"passed","Wed Nov 20 21:24:55 GMT 2024","Wed Nov 20 21:24:55 GMT 2024","4","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.CreateDialog_ShouldThrowException_WhenDialogAlreadyExists","BasedGram.Tests.Unit.Services.TestDialogService.CreateDialog_ShouldThrowException_WhenDialogAlreadyExists",""
"passed","Wed Nov 20 21:24:55 GMT 2024","Wed Nov 20 21:24:55 GMT 2024","6","","","","BasedGram.Tests.Unit.Converters.TestDialogConverter","BasedGram.Tests.Unit.Converters.TestDialogConverter.DbToCoreModel_ShouldConvertProperly","BasedGram.Tests.Unit.Converters.TestDialogConverter.DbToCoreModel_ShouldConvertProperly",""
"passed","Wed Nov 20 21:25:28 GMT 2024","Wed Nov 20 21:25:28 GMT 2024","37","","","","BasedGram.Tests.Integration.Services.TestDialogService","BasedGram.Tests.Integration.Services.TestDialogService.GetAllMessages_ShouldReturnSortedMessages_WhenMessagesExist","BasedGram.Tests.Integration.Services.TestDialogService.GetAllMessages_ShouldReturnSortedMessages_WhenMessagesExist",""
"passed","Wed Nov 20 21:24:55 GMT 2024","Wed Nov 20 21:24:55 GMT 2024","0","","","","BasedGram.Tests.Unit.Converters.TestUserConverter","BasedGram.Tests.Unit.Converters.TestUserConverter.CoreToDbModel_ShouldReturnNull_WhenNullInput","BasedGram.Tests.Unit.Converters.TestUserConverter.CoreToDbModel_ShouldReturnNull_WhenNullInput",""
"passed","Wed Nov 20 21:25:28 GMT 2024","Wed Nov 20 21:25:28 GMT 2024","4","","","","BasedGram.Tests.Integration.Services.TestDialogService","BasedGram.Tests.Integration.Services.TestDialogService.UpdateMessage_ShouldUpdateMessage_WhenValid","BasedGram.Tests.Integration.Services.TestDialogService.UpdateMessage_ShouldUpdateMessage_WhenValid",""
"passed","Wed Nov 20 21:25:27 GMT 2024","Wed Nov 20 21:25:27 GMT 2024","304","","","","BasedGram.Tests.Integration.Services.TestAuthService","BasedGram.Tests.Integration.Services.TestAuthService.RegisterUser_ShouldThrowUserRegisterAlreadyExistsException_WhenUserAlreadyExists","BasedGram.Tests.Integration.Services.TestAuthService.RegisterUser_ShouldThrowUserRegisterAlreadyExistsException_WhenUserAlreadyExists",""
"passed","Wed Nov 20 21:25:32 GMT 2024","Wed Nov 20 21:25:32 GMT 2024","310","","","","BasedGram.Tests.Integration.Repositories.TestMessageRepository","BasedGram.Tests.Integration.Repositories.TestMessageRepository.CreateMessage_Ok","BasedGram.Tests.Integration.Repositories.TestMessageRepository.CreateMessage_Ok",""
"passed","Wed Nov 20 21:24:56 GMT 2024","Wed Nov 20 21:24:56 GMT 2024","4","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.CreateMessage_Ok","BasedGram.Tests.Unit.Repositories.TestMessageRepository.CreateMessage_Ok",""
"passed","Wed Nov 20 21:25:32 GMT 2024","Wed Nov 20 21:25:32 GMT 2024","6","","","","BasedGram.Tests.Integration.Repositories.TestMessageRepository","BasedGram.Tests.Integration.Repositories.TestMessageRepository.GetAllMessages_Empty","BasedGram.Tests.Integration.Repositories.TestMessageRepository.GetAllMessages_Empty",""
"passed","Wed Nov 20 21:24:56 GMT 2024","Wed Nov 20 21:24:56 GMT 2024","7","","","","BasedGram.Tests.Unit.Repositories.TestUserRepository","BasedGram.Tests.Unit.Repositories.TestUserRepository.GetUserByID_Ok","BasedGram.Tests.Unit.Repositories.TestUserRepository.GetUserByID_Ok",""
"passed","Wed Nov 20 21:25:32 GMT 2024","Wed Nov 20 21:25:32 GMT 2024","4","","","","BasedGram.Tests.Integration.Repositories.TestMessageRepository","BasedGram.Tests.Integration.Repositories.TestMessageRepository.GetMessageByID_NotFound","BasedGram.Tests.Integration.Repositories.TestMessageRepository.GetMessageByID_NotFound",""
"passed","Wed Nov 20 21:25:30 GMT 2024","Wed Nov 20 21:25:31 GMT 2024","304","","","","BasedGram.Tests.Integration.Repositories.TestDialogRepository","BasedGram.Tests.Integration.Repositories.TestDialogRepository.BlockDialog_Ok","BasedGram.Tests.Integration.Repositories.TestDialogRepository.BlockDialog_Ok",""
"passed","Wed Nov 20 21:25:33 GMT 2024","Wed Nov 20 21:25:33 GMT 2024","4","","","","BasedGram.Tests.Integration.Repositories.TestMessageRepository","BasedGram.Tests.Integration.Repositories.TestMessageRepository.GetUserMessagesInDialog_NotFound","BasedGram.Tests.Integration.Repositories.TestMessageRepository.GetUserMessagesInDialog_NotFound",""
"passed","Wed Nov 20 21:24:56 GMT 2024","Wed Nov 20 21:24:56 GMT 2024","6","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetUserMessagesInDialog_Ok","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetUserMessagesInDialog_Ok",""
"passed","Wed Nov 20 21:24:55 GMT 2024","Wed Nov 20 21:24:55 GMT 2024","5","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.CreateMessage_ShouldThrowException_WhenRepositoryFails","BasedGram.Tests.Unit.Services.TestDialogService.CreateMessage_ShouldThrowException_WhenRepositoryFails",""
"passed","Wed Nov 20 21:24:55 GMT 2024","Wed Nov 20 21:24:55 GMT 2024","1","","","","BasedGram.Tests.Unit.Services.TestUserService","BasedGram.Tests.Unit.Services.TestUserService.EraseUser_Ok","BasedGram.Tests.Unit.Services.TestUserService.EraseUser_Ok",""
"passed","Wed Nov 20 21:24:55 GMT 2024","Wed Nov 20 21:24:55 GMT 2024","2","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.DeleteDialog_ShouldDeleteDialog_WhenDialogExists","BasedGram.Tests.Unit.Services.TestDialogService.DeleteDialog_ShouldDeleteDialog_WhenDialogExists",""
"passed","Wed Nov 20 21:24:55 GMT 2024","Wed Nov 20 21:24:55 GMT 2024","10","","","","BasedGram.Tests.Unit.Services.TestUserService","BasedGram.Tests.Unit.Services.TestUserService.FreezeUser_Ok","BasedGram.Tests.Unit.Services.TestUserService.FreezeUser_Ok",""
"passed","Wed Nov 20 21:24:56 GMT 2024","Wed Nov 20 21:24:56 GMT 2024","2","","","","BasedGram.Tests.Unit.Repositories.TestDialogRepository","BasedGram.Tests.Unit.Repositories.TestDialogRepository.Update_NotFound","BasedGram.Tests.Unit.Repositories.TestDialogRepository.Update_NotFound",""
"passed","Wed Nov 20 21:24:55 GMT 2024","Wed Nov 20 21:24:55 GMT 2024","3","","","","BasedGram.Tests.Unit.Converters.TestUserConverter","BasedGram.Tests.Unit.Converters.TestUserConverter.DbToCoreModel_ShouldConvertProperly","BasedGram.Tests.Unit.Converters.TestUserConverter.DbToCoreModel_ShouldConvertProperly",""
"passed","Wed Nov 20 21:25:30 GMT 2024","Wed Nov 20 21:25:30 GMT 2024","302","","","","BasedGram.Tests.Integration.Repositories.TestDialogRepository","BasedGram.Tests.Integration.Repositories.TestDialogRepository.Update_NotFound","BasedGram.Tests.Integration.Repositories.TestDialogRepository.Update_NotFound",""
"passed","Wed Nov 20 21:25:28 GMT 2024","Wed Nov 20 21:25:28 GMT 2024","318","","","","BasedGram.Tests.Integration.Repositories.TestDialogRepository","BasedGram.Tests.Integration.Repositories.TestDialogRepository.UnBlockDialog_Ok","BasedGram.Tests.Integration.Repositories.TestDialogRepository.UnBlockDialog_Ok",""
"passed","Wed Nov 20 21:25:33 GMT 2024","Wed Nov 20 21:25:33 GMT 2024","309","","","","BasedGram.Tests.Integration.Repositories.TestMessageRepository","BasedGram.Tests.Integration.Repositories.TestMessageRepository.CreateMessage_ExceptionThrown","BasedGram.Tests.Integration.Repositories.TestMessageRepository.CreateMessage_ExceptionThrown",""
"passed","Wed Nov 20 21:24:56 GMT 2024","Wed Nov 20 21:24:56 GMT 2024","3","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetAllMessagesInDialog_NotFound","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetAllMessagesInDialog_NotFound",""
"passed","Wed Nov 20 21:25:28 GMT 2024","Wed Nov 20 21:25:28 GMT 2024","7","","","","BasedGram.Tests.Integration.Services.TestUserService","BasedGram.Tests.Integration.Services.TestUserService.FindUser_Empty","BasedGram.Tests.Integration.Services.TestUserService.FindUser_Empty",""
"passed","Wed Nov 20 21:25:28 GMT 2024","Wed Nov 20 21:25:28 GMT 2024","4","","","","BasedGram.Tests.Integration.Services.TestDialogService","BasedGram.Tests.Integration.Services.TestDialogService.DeleteDialog_ShouldThrowException_WhenExceptionOccurs","BasedGram.Tests.Integration.Services.TestDialogService.DeleteDialog_ShouldThrowException_WhenExceptionOccurs",""
"passed","Wed Nov 20 21:25:35 GMT 2024","Wed Nov 20 21:25:35 GMT 2024","3","","","","BasedGram.Tests.Integration.Repositories.TestUserRepository","BasedGram.Tests.Integration.Repositories.TestUserRepository.GetUserByID_NotFound","BasedGram.Tests.Integration.Repositories.TestUserRepository.GetUserByID_NotFound",""
"passed","Wed Nov 20 21:25:34 GMT 2024","Wed Nov 20 21:25:34 GMT 2024","6","","","","BasedGram.Tests.Integration.Repositories.TestMessageRepository","BasedGram.Tests.Integration.Repositories.TestMessageRepository.UpdateMessage_NotFound","BasedGram.Tests.Integration.Repositories.TestMessageRepository.UpdateMessage_NotFound",""
"passed","Wed Nov 20 21:25:35 GMT 2024","Wed Nov 20 21:25:35 GMT 2024","4","","","","BasedGram.Tests.Integration.Repositories.TestUserRepository","BasedGram.Tests.Integration.Repositories.TestUserRepository.DeleteUser_NotFound","BasedGram.Tests.Integration.Repositories.TestUserRepository.DeleteUser_NotFound",""
"passed","Wed Nov 20 21:25:32 GMT 2024","Wed Nov 20 21:25:32 GMT 2024","309","","","","BasedGram.Tests.Integration.Repositories.TestMessageRepository","BasedGram.Tests.Integration.Repositories.TestMessageRepository.GetAllMessages_Ok","BasedGram.Tests.Integration.Repositories.TestMessageRepository.GetAllMessages_Ok",""
"passed","Wed Nov 20 21:24:55 GMT 2024","Wed Nov 20 21:24:55 GMT 2024","12","","","","BasedGram.Tests.Unit.Repositories.TestUserRepository","BasedGram.Tests.Unit.Repositories.TestUserRepository.DeleteUser_NotFound","BasedGram.Tests.Unit.Repositories.TestUserRepository.DeleteUser_NotFound",""
"passed","Wed Nov 20 21:24:56 GMT 2024","Wed Nov 20 21:24:56 GMT 2024","2","","","","BasedGram.Tests.Unit.Repositories.TestDialogRepository","BasedGram.Tests.Unit.Repositories.TestDialogRepository.DeleteDialog_Ok","BasedGram.Tests.Unit.Repositories.TestDialogRepository.DeleteDialog_Ok",""
"passed","Wed Nov 20 21:24:56 GMT 2024","Wed Nov 20 21:24:56 GMT 2024","4","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.DeleteMessage_NotFound","BasedGram.Tests.Unit.Repositories.TestMessageRepository.DeleteMessage_NotFound",""
"passed","Wed Nov 20 21:24:56 GMT 2024","Wed Nov 20 21:24:56 GMT 2024","11","","","","BasedGram.Tests.Unit.Repositories.TestDialogRepository","BasedGram.Tests.Unit.Repositories.TestDialogRepository.DeleteDialog_NotFound","BasedGram.Tests.Unit.Repositories.TestDialogRepository.DeleteDialog_NotFound",""
