"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 23 22:58:57 GMT 2024","Wed Oct 23 22:58:57 GMT 2024","5","","","","BasedGram.Tests.Integration.Repositories.TestUserRepository","BasedGram.Tests.Integration.Repositories.TestUserRepository.UpdateUser_AddNew","BasedGram.Tests.Integration.Repositories.TestUserRepository.UpdateUser_AddNew",""
"passed","Wed Oct 23 22:58:55 GMT 2024","Wed Oct 23 22:58:55 GMT 2024","307","","","","BasedGram.Tests.Integration.Repositories.TestMessageRepository","BasedGram.Tests.Integration.Repositories.TestMessageRepository.DeleteMessage_Ok","BasedGram.Tests.Integration.Repositories.TestMessageRepository.DeleteMessage_Ok",""
"passed","Wed Oct 23 22:58:56 GMT 2024","Wed Oct 23 22:58:56 GMT 2024","5","","","","BasedGram.Tests.Integration.Repositories.TestMessageRepository","BasedGram.Tests.Integration.Repositories.TestMessageRepository.GetMessageByID_Ok","BasedGram.Tests.Integration.Repositories.TestMessageRepository.GetMessageByID_Ok",""
"passed","Wed Oct 23 22:58:17 GMT 2024","Wed Oct 23 22:58:17 GMT 2024","16","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.GetDialog_ShouldThrowException_WhenDialogDoesNotExist","BasedGram.Tests.Unit.Services.TestDialogService.GetDialog_ShouldThrowException_WhenDialogDoesNotExist",""
"passed","Wed Oct 23 22:58:17 GMT 2024","Wed Oct 23 22:58:17 GMT 2024","2","","","","BasedGram.Tests.Unit.Repositories.TestDialogRepository","BasedGram.Tests.Unit.Repositories.TestDialogRepository.UnBlockDialog_Ok","BasedGram.Tests.Unit.Repositories.TestDialogRepository.UnBlockDialog_Ok",""
"passed","Wed Oct 23 22:58:52 GMT 2024","Wed Oct 23 22:58:52 GMT 2024","304","","","","BasedGram.Tests.Integration.Repositories.TestDialogRepository","BasedGram.Tests.Integration.Repositories.TestDialogRepository.Update_NotFound","BasedGram.Tests.Integration.Repositories.TestDialogRepository.Update_NotFound",""
"passed","Wed Oct 23 22:58:17 GMT 2024","Wed Oct 23 22:58:17 GMT 2024","1","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.CreateMessage_ShouldCreateAndSend_WhenValid","BasedGram.Tests.Unit.Services.TestDialogService.CreateMessage_ShouldCreateAndSend_WhenValid",""
"passed","Wed Oct 23 22:58:17 GMT 2024","Wed Oct 23 22:58:17 GMT 2024","9","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetUserMessagesInDialog_Ok","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetUserMessagesInDialog_Ok",""
"passed","Wed Oct 23 22:58:17 GMT 2024","Wed Oct 23 22:58:17 GMT 2024","0","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.DeleteDialog_ShouldThrowException_WhenExceptionOccurs","BasedGram.Tests.Unit.Services.TestDialogService.DeleteDialog_ShouldThrowException_WhenExceptionOccurs",""
"passed","Wed Oct 23 22:58:17 GMT 2024","Wed Oct 23 22:58:17 GMT 2024","3","","","","BasedGram.Tests.Unit.Repositories.TestDialogRepository","BasedGram.Tests.Unit.Repositories.TestDialogRepository.Update_NotFound","BasedGram.Tests.Unit.Repositories.TestDialogRepository.Update_NotFound",""
"passed","Wed Oct 23 22:58:17 GMT 2024","Wed Oct 23 22:58:17 GMT 2024","3","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.GetDialogMessages_ShouldReturnSortedMessages_WhenMessagesExist","BasedGram.Tests.Unit.Services.TestDialogService.GetDialogMessages_ShouldReturnSortedMessages_WhenMessagesExist",""
"passed","Wed Oct 23 22:58:50 GMT 2024","Wed Oct 23 22:58:50 GMT 2024","5","","","","BasedGram.Tests.Integration.Services.TestDialogService","BasedGram.Tests.Integration.Services.TestDialogService.UpdateMessage_ShouldUpdateMessage_WhenValid","BasedGram.Tests.Integration.Services.TestDialogService.UpdateMessage_ShouldUpdateMessage_WhenValid",""
"passed","Wed Oct 23 22:58:17 GMT 2024","Wed Oct 23 22:58:17 GMT 2024","3","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.GetAllMessages_ShouldReturnEmpty_WhenNoMessagesExist","BasedGram.Tests.Unit.Services.TestDialogService.GetAllMessages_ShouldReturnEmpty_WhenNoMessagesExist",""
"passed","Wed Oct 23 22:58:17 GMT 2024","Wed Oct 23 22:58:17 GMT 2024","1","","","","BasedGram.Tests.Unit.Services.TestUserService","BasedGram.Tests.Unit.Services.TestUserService.ListAllUsers_Ok","BasedGram.Tests.Unit.Services.TestUserService.ListAllUsers_Ok",""
"passed","Wed Oct 23 22:58:19 GMT 2024","Wed Oct 23 22:58:19 GMT 2024","310","","","","BasedGram.Tests.Unit.Services.TestAuthService","BasedGram.Tests.Unit.Services.TestAuthService.LoginUser_ShouldReturnUser_WhenCredentialsAreCorrect","BasedGram.Tests.Unit.Services.TestAuthService.LoginUser_ShouldReturnUser_WhenCredentialsAreCorrect",""
"passed","Wed Oct 23 22:58:17 GMT 2024","Wed Oct 23 22:58:17 GMT 2024","4","","","","BasedGram.Tests.Unit.Services.TestUserService","BasedGram.Tests.Unit.Services.TestUserService.FreezeUser_Ok","BasedGram.Tests.Unit.Services.TestUserService.FreezeUser_Ok",""
"passed","Wed Oct 23 22:58:50 GMT 2024","Wed Oct 23 22:58:50 GMT 2024","307","","","","BasedGram.Tests.Integration.Services.TestAuthService","BasedGram.Tests.Integration.Services.TestAuthService.LoginUser_ShouldReturnUser_WhenCredentialsAreCorrect","BasedGram.Tests.Integration.Services.TestAuthService.LoginUser_ShouldReturnUser_WhenCredentialsAreCorrect",""
"passed","Wed Oct 23 22:58:17 GMT 2024","Wed Oct 23 22:58:17 GMT 2024","1","","","","BasedGram.Tests.Unit.Converters.TestDialogConverter","BasedGram.Tests.Unit.Converters.TestDialogConverter.DbToCoreModel_ShouldConvertProperly","BasedGram.Tests.Unit.Converters.TestDialogConverter.DbToCoreModel_ShouldConvertProperly",""
"passed","Wed Oct 23 22:58:55 GMT 2024","Wed Oct 23 22:58:55 GMT 2024","5","","","","BasedGram.Tests.Integration.Repositories.TestMessageRepository","BasedGram.Tests.Integration.Repositories.TestMessageRepository.GetMessageByID_NotFound","BasedGram.Tests.Integration.Repositories.TestMessageRepository.GetMessageByID_NotFound",""
"passed","Wed Oct 23 22:58:17 GMT 2024","Wed Oct 23 22:58:17 GMT 2024","4","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.GetUserDialogs_ShouldReturnDialogsForUser_WhenDialogsExist","BasedGram.Tests.Unit.Services.TestDialogService.GetUserDialogs_ShouldReturnDialogsForUser_WhenDialogsExist",""
"passed","Wed Oct 23 22:58:57 GMT 2024","Wed Oct 23 22:58:57 GMT 2024","4","","","","BasedGram.Tests.Integration.Repositories.TestUserRepository","BasedGram.Tests.Integration.Repositories.TestUserRepository.GetUserByID_NotFound","BasedGram.Tests.Integration.Repositories.TestUserRepository.GetUserByID_NotFound",""
"passed","Wed Oct 23 22:58:50 GMT 2024","Wed Oct 23 22:58:50 GMT 2024","12","","","","BasedGram.Tests.Integration.Services.TestDialogService","BasedGram.Tests.Integration.Services.TestDialogService.UpdateMessage_ShouldThrowException_WhenRepositoryFails","BasedGram.Tests.Integration.Services.TestDialogService.UpdateMessage_ShouldThrowException_WhenRepositoryFails",""
"passed","Wed Oct 23 22:58:55 GMT 2024","Wed Oct 23 22:58:55 GMT 2024","4","","","","BasedGram.Tests.Integration.Repositories.TestMessageRepository","BasedGram.Tests.Integration.Repositories.TestMessageRepository.GetUserMessagesInDialog_NotFound","BasedGram.Tests.Integration.Repositories.TestMessageRepository.GetUserMessagesInDialog_NotFound",""
"passed","Wed Oct 23 22:58:17 GMT 2024","Wed Oct 23 22:58:17 GMT 2024","2","","","","BasedGram.Tests.Unit.Services.TestUserService","BasedGram.Tests.Unit.Services.TestUserService.FindUser_Empty","BasedGram.Tests.Unit.Services.TestUserService.FindUser_Empty",""
"passed","Wed Oct 23 22:58:17 GMT 2024","Wed Oct 23 22:58:17 GMT 2024","8","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.CreateMessage_ExceptionThrown","BasedGram.Tests.Unit.Repositories.TestMessageRepository.CreateMessage_ExceptionThrown",""
"passed","Wed Oct 23 22:58:51 GMT 2024","Wed Oct 23 22:58:51 GMT 2024","305","","","","BasedGram.Tests.Integration.Repositories.TestDialogRepository","BasedGram.Tests.Integration.Repositories.TestDialogRepository.CreateDialog_Ok","BasedGram.Tests.Integration.Repositories.TestDialogRepository.CreateDialog_Ok",""
"passed","Wed Oct 23 22:58:17 GMT 2024","Wed Oct 23 22:58:17 GMT 2024","2","","","","BasedGram.Tests.Unit.Converters.TestUserConverter","BasedGram.Tests.Unit.Converters.TestUserConverter.DbToCoreModel_ShouldConvertProperly","BasedGram.Tests.Unit.Converters.TestUserConverter.DbToCoreModel_ShouldConvertProperly",""
"passed","Wed Oct 23 22:58:17 GMT 2024","Wed Oct 23 22:58:17 GMT 2024","43","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetAllMessagesInDialog_Ok","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetAllMessagesInDialog_Ok",""
"passed","Wed Oct 23 22:58:17 GMT 2024","Wed Oct 23 22:58:17 GMT 2024","2","","","","BasedGram.Tests.Unit.Repositories.TestDialogRepository","BasedGram.Tests.Unit.Repositories.TestDialogRepository.DeleteDialog_Ok","BasedGram.Tests.Unit.Repositories.TestDialogRepository.DeleteDialog_Ok",""
"passed","Wed Oct 23 22:58:17 GMT 2024","Wed Oct 23 22:58:17 GMT 2024","5","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.CreateMessage_ShouldThrowException_WhenRepositoryFails","BasedGram.Tests.Unit.Services.TestDialogService.CreateMessage_ShouldThrowException_WhenRepositoryFails",""
"passed","Wed Oct 23 22:58:17 GMT 2024","Wed Oct 23 22:58:17 GMT 2024","3","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.DeleteMessage_Ok","BasedGram.Tests.Unit.Repositories.TestMessageRepository.DeleteMessage_Ok",""
"passed","Wed Oct 23 22:58:52 GMT 2024","Wed Oct 23 22:58:53 GMT 2024","306","","","","BasedGram.Tests.Integration.Repositories.TestDialogRepository","BasedGram.Tests.Integration.Repositories.TestDialogRepository.BlockDialog_Ok","BasedGram.Tests.Integration.Repositories.TestDialogRepository.BlockDialog_Ok",""
"passed","Wed Oct 23 22:58:17 GMT 2024","Wed Oct 23 22:58:17 GMT 2024","2","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetMessageByID_NotFound","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetMessageByID_NotFound",""
"passed","Wed Oct 23 22:58:54 GMT 2024","Wed Oct 23 22:58:54 GMT 2024","308","","","","BasedGram.Tests.Integration.Repositories.TestMessageRepository","BasedGram.Tests.Integration.Repositories.TestMessageRepository.UpdateMessage_Ok","BasedGram.Tests.Integration.Repositories.TestMessageRepository.UpdateMessage_Ok",""
"passed","Wed Oct 23 22:58:17 GMT 2024","Wed Oct 23 22:58:17 GMT 2024","4","","","","BasedGram.Tests.Unit.Services.TestUserService","BasedGram.Tests.Unit.Services.TestUserService.EraseUser_Ok","BasedGram.Tests.Unit.Services.TestUserService.EraseUser_Ok",""
"passed","Wed Oct 23 22:58:48 GMT 2024","Wed Oct 23 22:58:49 GMT 2024","535","","","","BasedGram.Tests.Integration.Services.TestAuthService","BasedGram.Tests.Integration.Services.TestAuthService.LoginUser_ShouldThrowUserLoginNotFoundException_WhenUserNotFound","BasedGram.Tests.Integration.Services.TestAuthService.LoginUser_ShouldThrowUserLoginNotFoundException_WhenUserNotFound",""
"passed","Wed Oct 23 22:58:17 GMT 2024","Wed Oct 23 22:58:17 GMT 2024","2","","","","BasedGram.Tests.Unit.Repositories.TestDialogRepository","BasedGram.Tests.Unit.Repositories.TestDialogRepository.GetDialogByID_NotFound","BasedGram.Tests.Unit.Repositories.TestDialogRepository.GetDialogByID_NotFound",""
"passed","Wed Oct 23 22:58:50 GMT 2024","Wed Oct 23 22:58:50 GMT 2024","5","","","","BasedGram.Tests.Integration.Services.TestUserService","BasedGram.Tests.Integration.Services.TestUserService.ListAllUsers_Empty","BasedGram.Tests.Integration.Services.TestUserService.ListAllUsers_Empty",""
"passed","Wed Oct 23 22:58:50 GMT 2024","Wed Oct 23 22:58:50 GMT 2024","12","","","","BasedGram.Tests.Integration.Services.TestUserService","BasedGram.Tests.Integration.Services.TestUserService.EraseUser_Ok","BasedGram.Tests.Integration.Services.TestUserService.EraseUser_Ok",""
"passed","Wed Oct 23 22:58:17 GMT 2024","Wed Oct 23 22:58:17 GMT 2024","2","","","","BasedGram.Tests.Unit.Repositories.TestUserRepository","BasedGram.Tests.Unit.Repositories.TestUserRepository.ListAllUsers_Empty","BasedGram.Tests.Unit.Repositories.TestUserRepository.ListAllUsers_Empty",""
"passed","Wed Oct 23 22:58:54 GMT 2024","Wed Oct 23 22:58:55 GMT 2024","304","","","","BasedGram.Tests.Integration.Repositories.TestMessageRepository","BasedGram.Tests.Integration.Repositories.TestMessageRepository.CreateMessage_Ok","BasedGram.Tests.Integration.Repositories.TestMessageRepository.CreateMessage_Ok",""
"passed","Wed Oct 23 22:58:50 GMT 2024","Wed Oct 23 22:58:50 GMT 2024","10","","","","BasedGram.Tests.Integration.Services.TestDialogService","BasedGram.Tests.Integration.Services.TestDialogService.CreateDialog_ShouldCreateDialog_WhenDialogDoesNotExist","BasedGram.Tests.Integration.Services.TestDialogService.CreateDialog_ShouldCreateDialog_WhenDialogDoesNotExist",""
"passed","Wed Oct 23 22:58:51 GMT 2024","Wed Oct 23 22:58:52 GMT 2024","305","","","","BasedGram.Tests.Integration.Repositories.TestDialogRepository","BasedGram.Tests.Integration.Repositories.TestDialogRepository.DeleteDialog_NotFound","BasedGram.Tests.Integration.Repositories.TestDialogRepository.DeleteDialog_NotFound",""
"passed","Wed Oct 23 22:58:50 GMT 2024","Wed Oct 23 22:58:50 GMT 2024","10","","","","BasedGram.Tests.Integration.Services.TestUserService","BasedGram.Tests.Integration.Services.TestUserService.ListAllUsers_Ok","BasedGram.Tests.Integration.Services.TestUserService.ListAllUsers_Ok",""
"passed","Wed Oct 23 22:58:53 GMT 2024","Wed Oct 23 22:58:54 GMT 2024","305","","","","BasedGram.Tests.Integration.Repositories.TestDialogRepository","BasedGram.Tests.Integration.Repositories.TestDialogRepository.Update_Ok","BasedGram.Tests.Integration.Repositories.TestDialogRepository.Update_Ok",""
"passed","Wed Oct 23 22:58:17 GMT 2024","Wed Oct 23 22:58:17 GMT 2024","3","","","","BasedGram.Tests.Unit.Services.TestUserService","BasedGram.Tests.Unit.Services.TestUserService.EraseUser_NotFound","BasedGram.Tests.Unit.Services.TestUserService.EraseUser_NotFound",""
"passed","Wed Oct 23 22:58:53 GMT 2024","Wed Oct 23 22:58:53 GMT 2024","4","","","","BasedGram.Tests.Integration.Repositories.TestDialogRepository","BasedGram.Tests.Integration.Repositories.TestDialogRepository.GetDialogByID_NotFound","BasedGram.Tests.Integration.Repositories.TestDialogRepository.GetDialogByID_NotFound",""
"passed","Wed Oct 23 22:58:17 GMT 2024","Wed Oct 23 22:58:17 GMT 2024","2","","","","BasedGram.Tests.Unit.Repositories.TestDialogRepository","BasedGram.Tests.Unit.Repositories.TestDialogRepository.CreateDialog_Ok","BasedGram.Tests.Unit.Repositories.TestDialogRepository.CreateDialog_Ok",""
"passed","Wed Oct 23 22:58:17 GMT 2024","Wed Oct 23 22:58:17 GMT 2024","1","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetMessageByID_Ok","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetMessageByID_Ok",""
"passed","Wed Oct 23 22:58:17 GMT 2024","Wed Oct 23 22:58:17 GMT 2024","0","","","","BasedGram.Tests.Unit.Converters.TestDialogConverter","BasedGram.Tests.Unit.Converters.TestDialogConverter.DbToCoreModel_ShouldReturnNull_WhenNullInput","BasedGram.Tests.Unit.Converters.TestDialogConverter.DbToCoreModel_ShouldReturnNull_WhenNullInput",""
"passed","Wed Oct 23 22:58:49 GMT 2024","Wed Oct 23 22:58:50 GMT 2024","332","","","","BasedGram.Tests.Integration.Services.TestAuthService","BasedGram.Tests.Integration.Services.TestAuthService.RegisterUser_ShouldThrowUserRegisterAlreadyExistsException_WhenUserAlreadyExists","BasedGram.Tests.Integration.Services.TestAuthService.RegisterUser_ShouldThrowUserRegisterAlreadyExistsException_WhenUserAlreadyExists",""
"passed","Wed Oct 23 22:58:50 GMT 2024","Wed Oct 23 22:58:50 GMT 2024","5","","","","BasedGram.Tests.Integration.Services.TestDialogService","BasedGram.Tests.Integration.Services.TestDialogService.CreateMessage_ShouldCreateAndSend_WhenValid","BasedGram.Tests.Integration.Services.TestDialogService.CreateMessage_ShouldCreateAndSend_WhenValid",""
