"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","2","","","","BasedGram.Tests.Unit.Services.TestUserService","BasedGram.Tests.Unit.Services.TestUserService.ListAllUsers_Empty","BasedGram.Tests.Unit.Services.TestUserService.ListAllUsers_Empty",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","1","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.UpdateMessage_ShouldThrowException_WhenRepositoryFails","BasedGram.Tests.Unit.Services.TestDialogService.UpdateMessage_ShouldThrowException_WhenRepositoryFails",""
"passed","Tue Oct 22 20:33:26 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","3","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.UpdateMessage_NotFound","BasedGram.Tests.Unit.Repositories.TestMessageRepository.UpdateMessage_NotFound",""
"passed","Tue Oct 22 20:33:26 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","3","","","","BasedGram.Tests.Unit.Repositories.TestUserRepository","BasedGram.Tests.Unit.Repositories.TestUserRepository.UpdateUser_AddNew","BasedGram.Tests.Unit.Repositories.TestUserRepository.UpdateUser_AddNew",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","1","","","","BasedGram.Tests.Unit.Converters.TestMessageConverter","BasedGram.Tests.Unit.Converters.TestMessageConverter.CoreToDbModel_ShouldConvertProperly","BasedGram.Tests.Unit.Converters.TestMessageConverter.CoreToDbModel_ShouldConvertProperly",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","1","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.CreateMessage_ShouldCreateAndSend_WhenValid","BasedGram.Tests.Unit.Services.TestDialogService.CreateMessage_ShouldCreateAndSend_WhenValid",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","2","","","","BasedGram.Tests.Unit.Services.TestUserService","BasedGram.Tests.Unit.Services.TestUserService.FreezeUser_Ok","BasedGram.Tests.Unit.Services.TestUserService.FreezeUser_Ok",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","5","","","","BasedGram.Tests.Unit.Converters.TestMessageConverter","BasedGram.Tests.Unit.Converters.TestMessageConverter.DbToCoreModel_ShouldConvertProperly","BasedGram.Tests.Unit.Converters.TestMessageConverter.DbToCoreModel_ShouldConvertProperly",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","2","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.DeleteDialog_ShouldDeleteDialog_WhenDialogExists","BasedGram.Tests.Unit.Services.TestDialogService.DeleteDialog_ShouldDeleteDialog_WhenDialogExists",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","2","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.GetDialogMessages_ShouldReturnSortedMessages_WhenMessagesExist","BasedGram.Tests.Unit.Services.TestDialogService.GetDialogMessages_ShouldReturnSortedMessages_WhenMessagesExist",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","1","","","","BasedGram.Tests.Unit.Services.TestUserService","BasedGram.Tests.Unit.Services.TestUserService.EraseUser_Ok","BasedGram.Tests.Unit.Services.TestUserService.EraseUser_Ok",""
"passed","Tue Oct 22 20:33:27 GMT 2024","Tue Oct 22 20:33:27 GMT 2024","298","","","","BasedGram.Tests.Unit.Services.TestAuthService","BasedGram.Tests.Unit.Services.TestAuthService.LoginUser_ShouldReturnUser_WhenCredentialsAreCorrect","BasedGram.Tests.Unit.Services.TestAuthService.LoginUser_ShouldReturnUser_WhenCredentialsAreCorrect",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","1","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.GetDialogMessages_ShouldReturnEmpty_WhenNoMessagesExist","BasedGram.Tests.Unit.Services.TestDialogService.GetDialogMessages_ShouldReturnEmpty_WhenNoMessagesExist",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","1","","","","BasedGram.Tests.Unit.Converters.TestUserConverter","BasedGram.Tests.Unit.Converters.TestUserConverter.DbToCoreModel_ShouldReturnNull_WhenNullInput","BasedGram.Tests.Unit.Converters.TestUserConverter.DbToCoreModel_ShouldReturnNull_WhenNullInput",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","35","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetAllMessagesInDialog_Ok","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetAllMessagesInDialog_Ok",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","1","","","","BasedGram.Tests.Unit.Services.TestUserService","BasedGram.Tests.Unit.Services.TestUserService.GetUser_Ok","BasedGram.Tests.Unit.Services.TestUserService.GetUser_Ok",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","6","","","","BasedGram.Tests.Unit.Repositories.TestDialogRepository","BasedGram.Tests.Unit.Repositories.TestDialogRepository.UnBlockDialog_NotFound","BasedGram.Tests.Unit.Repositories.TestDialogRepository.UnBlockDialog_NotFound",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","4","","","","BasedGram.Tests.Unit.Services.TestUserService","BasedGram.Tests.Unit.Services.TestUserService.FindUser_Ok","BasedGram.Tests.Unit.Services.TestUserService.FindUser_Ok",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","39","","","","BasedGram.Tests.Unit.Converters.TestUserConverter","BasedGram.Tests.Unit.Converters.TestUserConverter.CoreToDbModel_ShouldConvertProperly","BasedGram.Tests.Unit.Converters.TestUserConverter.CoreToDbModel_ShouldConvertProperly",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","5","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.CreateDialog_ShouldThrowException_WhenDialogAlreadyExists","BasedGram.Tests.Unit.Services.TestDialogService.CreateDialog_ShouldThrowException_WhenDialogAlreadyExists",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","9","","","","BasedGram.Tests.Unit.Repositories.TestDialogRepository","BasedGram.Tests.Unit.Repositories.TestDialogRepository.Update_Ok","BasedGram.Tests.Unit.Repositories.TestDialogRepository.Update_Ok",""
"passed","Tue Oct 22 20:33:26 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","7","","","","BasedGram.Tests.Unit.Repositories.TestDialogRepository","BasedGram.Tests.Unit.Repositories.TestDialogRepository.GetDialogByID_Ok","BasedGram.Tests.Unit.Repositories.TestDialogRepository.GetDialogByID_Ok",""
"passed","Tue Oct 22 20:33:26 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","3","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.CreateMessage_Ok","BasedGram.Tests.Unit.Repositories.TestMessageRepository.CreateMessage_Ok",""
"passed","Tue Oct 22 20:33:26 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","5","","","","BasedGram.Tests.Unit.Repositories.TestDialogRepository","BasedGram.Tests.Unit.Repositories.TestDialogRepository.UnBlockDialog_Ok","BasedGram.Tests.Unit.Repositories.TestDialogRepository.UnBlockDialog_Ok",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","0","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.DeleteDialog_ShouldThrowException_WhenExceptionOccurs","BasedGram.Tests.Unit.Services.TestDialogService.DeleteDialog_ShouldThrowException_WhenExceptionOccurs",""
"passed","Tue Oct 22 20:33:26 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","2","","","","BasedGram.Tests.Unit.Repositories.TestDialogRepository","BasedGram.Tests.Unit.Repositories.TestDialogRepository.CreateDialog_Ok","BasedGram.Tests.Unit.Repositories.TestDialogRepository.CreateDialog_Ok",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","45","","","","BasedGram.Tests.Unit.Repositories.TestUserRepository","BasedGram.Tests.Unit.Repositories.TestUserRepository.ListAllUsers_Ok","BasedGram.Tests.Unit.Repositories.TestUserRepository.ListAllUsers_Ok",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","2","","","","BasedGram.Tests.Unit.Services.TestUserService","BasedGram.Tests.Unit.Services.TestUserService.GetUser_NotFound","BasedGram.Tests.Unit.Services.TestUserService.GetUser_NotFound",""
"passed","Tue Oct 22 20:33:26 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","2","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetAllMessagesInDialog_NotFound","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetAllMessagesInDialog_NotFound",""
"passed","Tue Oct 22 20:33:27 GMT 2024","Tue Oct 22 20:33:27 GMT 2024","294","","","","BasedGram.Tests.Unit.Services.TestAuthService","BasedGram.Tests.Unit.Services.TestAuthService.LoginUser_ShouldThrowIncorrectPasswordException_WhenPasswordIsIncorrect","BasedGram.Tests.Unit.Services.TestAuthService.LoginUser_ShouldThrowIncorrectPasswordException_WhenPasswordIsIncorrect",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","2","","","","BasedGram.Tests.Unit.Converters.TestUserConverter","BasedGram.Tests.Unit.Converters.TestUserConverter.DbToCoreModel_ShouldConvertProperly","BasedGram.Tests.Unit.Converters.TestUserConverter.DbToCoreModel_ShouldConvertProperly",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","11","","","","BasedGram.Tests.Unit.Repositories.TestUserRepository","BasedGram.Tests.Unit.Repositories.TestUserRepository.DeleteUser_NotFound","BasedGram.Tests.Unit.Repositories.TestUserRepository.DeleteUser_NotFound",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","0","","","","BasedGram.Tests.Unit.Converters.TestDialogConverter","BasedGram.Tests.Unit.Converters.TestDialogConverter.DbToCoreModel_ShouldReturnNull_WhenNullInput","BasedGram.Tests.Unit.Converters.TestDialogConverter.DbToCoreModel_ShouldReturnNull_WhenNullInput",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","12","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.GetDialog_ShouldThrowException_WhenDialogDoesNotExist","BasedGram.Tests.Unit.Services.TestDialogService.GetDialog_ShouldThrowException_WhenDialogDoesNotExist",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","5","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.GetAllMessages_ShouldReturnEmpty_WhenNoMessagesExist","BasedGram.Tests.Unit.Services.TestDialogService.GetAllMessages_ShouldReturnEmpty_WhenNoMessagesExist",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","0","","","","BasedGram.Tests.Unit.Converters.TestMessageConverter","BasedGram.Tests.Unit.Converters.TestMessageConverter.CoreToDbModel_ShouldReturnNull_WhenNullInput","BasedGram.Tests.Unit.Converters.TestMessageConverter.CoreToDbModel_ShouldReturnNull_WhenNullInput",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","2","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.UnblockDialog_ShouldUnblockDialog_WhenValid","BasedGram.Tests.Unit.Services.TestDialogService.UnblockDialog_ShouldUnblockDialog_WhenValid",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","2","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.GetUserDialogs_ShouldReturnDialogsForUser_WhenDialogsExist","BasedGram.Tests.Unit.Services.TestDialogService.GetUserDialogs_ShouldReturnDialogsForUser_WhenDialogsExist",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","1","","","","BasedGram.Tests.Unit.Services.TestUserService","BasedGram.Tests.Unit.Services.TestUserService.ListAllUsers_Ok","BasedGram.Tests.Unit.Services.TestUserService.ListAllUsers_Ok",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","2","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.GetDialog_ShouldReturnDialog_WhenDialogExists","BasedGram.Tests.Unit.Services.TestDialogService.GetDialog_ShouldReturnDialog_WhenDialogExists",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","9","","","","BasedGram.Tests.Unit.Repositories.TestUserRepository","BasedGram.Tests.Unit.Repositories.TestUserRepository.CreateUser_NonUniqueException","BasedGram.Tests.Unit.Repositories.TestUserRepository.CreateUser_NonUniqueException",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","9","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.BlockDialog_ShouldBlockDialog_WhenValid","BasedGram.Tests.Unit.Services.TestDialogService.BlockDialog_ShouldBlockDialog_WhenValid",""
"passed","Tue Oct 22 20:33:26 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","9","","","","BasedGram.Tests.Unit.Repositories.TestUserRepository","BasedGram.Tests.Unit.Repositories.TestUserRepository.ListAllAdmins_Ok","BasedGram.Tests.Unit.Repositories.TestUserRepository.ListAllAdmins_Ok",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","0","","","","BasedGram.Tests.Unit.Converters.TestUserConverter","BasedGram.Tests.Unit.Converters.TestUserConverter.CoreToDbModel_ShouldReturnNull_WhenNullInput","BasedGram.Tests.Unit.Converters.TestUserConverter.CoreToDbModel_ShouldReturnNull_WhenNullInput",""
"passed","Tue Oct 22 20:33:26 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","2","","","","BasedGram.Tests.Unit.Repositories.TestUserRepository","BasedGram.Tests.Unit.Repositories.TestUserRepository.ListAllUsers_Empty","BasedGram.Tests.Unit.Repositories.TestUserRepository.ListAllUsers_Empty",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","2","","","","BasedGram.Tests.Unit.Services.TestDialogService","BasedGram.Tests.Unit.Services.TestDialogService.GetAllMessages_ShouldReturnSortedMessages_WhenMessagesExist","BasedGram.Tests.Unit.Services.TestDialogService.GetAllMessages_ShouldReturnSortedMessages_WhenMessagesExist",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","3","","","","BasedGram.Tests.Unit.Services.TestUserService","BasedGram.Tests.Unit.Services.TestUserService.FindUser_Empty","BasedGram.Tests.Unit.Services.TestUserService.FindUser_Empty",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","2","","","","BasedGram.Tests.Unit.Repositories.TestUserRepository","BasedGram.Tests.Unit.Repositories.TestUserRepository.UpdateUser_Ok","BasedGram.Tests.Unit.Repositories.TestUserRepository.UpdateUser_Ok",""
"passed","Tue Oct 22 20:33:26 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","7","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.CreateMessage_ExceptionThrown","BasedGram.Tests.Unit.Repositories.TestMessageRepository.CreateMessage_ExceptionThrown",""
"passed","Tue Oct 22 20:33:26 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","19","","","","BasedGram.Tests.Unit.Repositories.TestDialogRepository","BasedGram.Tests.Unit.Repositories.TestDialogRepository.GetDialogByID_NotFound","BasedGram.Tests.Unit.Repositories.TestDialogRepository.GetDialogByID_NotFound",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","4","","","","BasedGram.Tests.Unit.Repositories.TestDialogRepository","BasedGram.Tests.Unit.Repositories.TestDialogRepository.DeleteDialog_NotFound","BasedGram.Tests.Unit.Repositories.TestDialogRepository.DeleteDialog_NotFound",""
"passed","Tue Oct 22 20:33:26 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","3","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetMessageByID_NotFound","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetMessageByID_NotFound",""
"passed","Tue Oct 22 20:33:26 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","2","","","","BasedGram.Tests.Unit.Repositories.TestDialogRepository","BasedGram.Tests.Unit.Repositories.TestDialogRepository.BlockDialog_NotFound","BasedGram.Tests.Unit.Repositories.TestDialogRepository.BlockDialog_NotFound",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","0","","","","BasedGram.Tests.Unit.Converters.TestDialogConverter","BasedGram.Tests.Unit.Converters.TestDialogConverter.CoreToDbModel_ShouldReturnNull_WhenNullInput","BasedGram.Tests.Unit.Converters.TestDialogConverter.CoreToDbModel_ShouldReturnNull_WhenNullInput",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","566","","","","BasedGram.Tests.Unit.Services.TestAuthService","BasedGram.Tests.Unit.Services.TestAuthService.RegisterUser_ShouldCreateUser_WhenUserDoesNotExist","BasedGram.Tests.Unit.Services.TestAuthService.RegisterUser_ShouldCreateUser_WhenUserDoesNotExist",""
"passed","Tue Oct 22 20:33:26 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","2","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.DeleteMessage_NotFound","BasedGram.Tests.Unit.Repositories.TestMessageRepository.DeleteMessage_NotFound",""
"passed","Tue Oct 22 20:33:26 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","1","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.UpdateMessage_Ok","BasedGram.Tests.Unit.Repositories.TestMessageRepository.UpdateMessage_Ok",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","5","","","","BasedGram.Tests.Unit.Repositories.TestDialogRepository","BasedGram.Tests.Unit.Repositories.TestDialogRepository.BlockDialog_Ok","BasedGram.Tests.Unit.Repositories.TestDialogRepository.BlockDialog_Ok",""
"passed","Tue Oct 22 20:33:26 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","4","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetUserMessagesInDialog_Ok","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetUserMessagesInDialog_Ok",""
"passed","Tue Oct 22 20:33:26 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","4","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.DeleteMessage_Ok","BasedGram.Tests.Unit.Repositories.TestMessageRepository.DeleteMessage_Ok",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","1","","","","BasedGram.Tests.Unit.Converters.TestDialogConverter","BasedGram.Tests.Unit.Converters.TestDialogConverter.DbToCoreModel_ShouldConvertProperly","BasedGram.Tests.Unit.Converters.TestDialogConverter.DbToCoreModel_ShouldConvertProperly",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","0","","","","BasedGram.Tests.Unit.Services.TestUserService","BasedGram.Tests.Unit.Services.TestUserService.FreezeUser_NotFound","BasedGram.Tests.Unit.Services.TestUserService.FreezeUser_NotFound",""
"passed","Tue Oct 22 20:33:26 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","3","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetUserMessagesInDialog_NotFound","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetUserMessagesInDialog_NotFound",""
"passed","Tue Oct 22 20:33:26 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","1","","","","BasedGram.Tests.Unit.Repositories.TestMessageRepository","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetMessageByID_Ok","BasedGram.Tests.Unit.Repositories.TestMessageRepository.GetMessageByID_Ok",""
"passed","Tue Oct 22 20:33:26 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","2","","","","BasedGram.Tests.Unit.Repositories.TestDialogRepository","BasedGram.Tests.Unit.Repositories.TestDialogRepository.Update_NotFound","BasedGram.Tests.Unit.Repositories.TestDialogRepository.Update_NotFound",""
"passed","Tue Oct 22 20:33:26 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","4","","","","BasedGram.Tests.Unit.Repositories.TestUserRepository","BasedGram.Tests.Unit.Repositories.TestUserRepository.ListAllAdmins_Empty","BasedGram.Tests.Unit.Repositories.TestUserRepository.ListAllAdmins_Empty",""
"passed","Tue Oct 22 20:33:25 GMT 2024","Tue Oct 22 20:33:25 GMT 2024","10","","","","BasedGram.Tests.Unit.Repositories.TestDialogRepository","BasedGram.Tests.Unit.Repositories.TestDialogRepository.CreateDialog_NonUniqueException","BasedGram.Tests.Unit.Repositories.TestDialogRepository.CreateDialog_NonUniqueException",""
"passed","Tue Oct 22 20:33:26 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","3","","","","BasedGram.Tests.Unit.Repositories.TestUserRepository","BasedGram.Tests.Unit.Repositories.TestUserRepository.CreateUser_Ok","BasedGram.Tests.Unit.Repositories.TestUserRepository.CreateUser_Ok",""
"passed","Tue Oct 22 20:33:26 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","1","","","","BasedGram.Tests.Unit.Repositories.TestUserRepository","BasedGram.Tests.Unit.Repositories.TestUserRepository.GetUserByID_Ok","BasedGram.Tests.Unit.Repositories.TestUserRepository.GetUserByID_Ok",""
"passed","Tue Oct 22 20:33:27 GMT 2024","Tue Oct 22 20:33:27 GMT 2024","164","","","","BasedGram.Tests.Unit.Services.TestAuthService","BasedGram.Tests.Unit.Services.TestAuthService.LoginUser_ShouldThrowUserLoginNotFoundException_WhenUserNotFound","BasedGram.Tests.Unit.Services.TestAuthService.LoginUser_ShouldThrowUserLoginNotFoundException_WhenUserNotFound",""
"passed","Tue Oct 22 20:33:26 GMT 2024","Tue Oct 22 20:33:26 GMT 2024","2","","","","BasedGram.Tests.Unit.Repositories.TestDialogRepository","BasedGram.Tests.Unit.Repositories.TestDialogRepository.DeleteDialog_Ok","BasedGram.Tests.Unit.Repositories.TestDialogRepository.DeleteDialog_Ok",""
